4119540.83217,550600.807083
4119541.1273,550601.300968
4119541.42265,550601.802245
4119541.72446,550602.300821
4119542.02701,550602.799097
4119542.54888,550603.640739
4119542.85568,550604.138989
4119543.17345,550604.646785
4119543.49043,550605.146453
4119543.80595,550605.64953
4119544.12755,550606.150205
4119544.66068,550606.986455
4119544.97952,550607.489069
4119545.29759,550607.985477
4119545.61571,550608.490461
4119545.93377,550608.986869
4119546.25555,550609.484437
4119546.77937,550610.311574
4119547.09335,550610.803866
4119547.40455,550611.295731
4119547.71614,550611.791734
4119548.02453,550612.27711
4119548.33349,550612.765735
4119548.84333,550613.574177
4119549.14783,550614.059132
4119549.45008,550614.538186
4119549.74981,550615.029676
4119550.04818,550615.509641
4119550.346,550615.990496
4119550.83711,550616.789734
4119551.13381,550617.268969
4119551.42662,550617.745862
4119551.71466,550618.230472
4119552.01134,550618.705715
4119552.30597,550619.178751
4119552.7906,550619.97655
4119553.08339,550620.451076
4119553.37026,550620.925786
4119553.66034,550621.41068
4119553.9459,550621.881553
4119554.22953,550622.341052
4119554.66924,550623.07805
4119554.99995,550623.615636
4119555.3074,550624.130887
4119555.59525,550624.613723
4119555.85986,550625.045537
4119556.14297,550625.508883
4119556.4166,550625.964302
4119556.69434,550626.426497
4119556.97366,550626.875671
4119557.23893,550627.324929
4119557.50336,550627.756744
4119557.7917,550628.199208
4119558.08999,550628.664829
4119558.37593,550629.108196
4119558.69676,550629.601776
4119558.98927,550630.030759
4119559.28768,550630.486324
4119559.59697,550630.967404
4119559.93741,550631.464119
4119560.2348,550631.873702
4119560.55037,550632.293083
4119560.90239,550632.715497
4119561.28128,550633.118526
4119561.69032,550633.522113
4119562.12665,550633.912671
4119562.59074,550634.278219
4119563.08187,550634.62024
4119563.59617,550634.939203
4119564.12242,550635.21802
4119564.67012,550635.465359
4119565.2265,550635.679524
4119565.79558,550635.855165
4119566.37233,550635.983146
4119566.95729,550636.09215
4119567.54627,550636.163276
4119568.14143,550636.185123
4119568.73985,550636.166434
4119569.34274,550636.12125
4119569.94394,550636.041326
4119570.54455,550635.926213
4119571.15948,550635.791643
4119571.78221,550635.633662
4119572.41453,550635.440578
4119572.89859,550635.283285
4119573.38591,550635.115917
4119573.87624,550634.925315
4119574.36463,550634.719347
4119574.86351,550634.505478
4119575.36013,550634.285117
4119575.85961,550634.048177
4119576.36383,550633.800562
4119576.85808,550633.554338
4119577.66519,550633.125532
4119578.15474,550632.866767
4119578.65535,550632.6035
4119579.14451,550632.341336
4119579.63551,550632.077092
4119580.11502,550631.810847
4119580.74878,550631.456724
4119581.20487,550631.200084
4119581.65579,550630.944214
4119582.09674,550630.689735
4119582.66572,550630.357444
4119583.22643,550630.032449
4119583.7801,550629.706757
4119584.33322,550629.379294
4119584.88649,550629.048724
4119585.4453,550628.714425
4119586.0048,550628.373172
4119586.55788,550628.010664
4119587.09065,550627.622105
4119587.6059,550627.208958
4119588.09455,550626.770538
4119588.5389,550626.313605
4119588.93396,550625.839521
4119589.28435,550625.349144
4119589.58573,550624.855218
4119589.85623,550624.361626
4119590.08617,550623.856153
4119590.28222,550623.342308
4119590.44918,550622.820062
4119590.58592,550622.28395
4119590.69011,550621.745816
4119590.75596,550621.196527
4119590.79014,550620.639001
4119590.79024,550620.073251
4119590.75168,550619.504185
4119590.66559,550618.934075
4119590.55565,550618.363517
4119590.40548,550617.806657
4119590.22186,550617.252512
4119590.01645,550616.702344
4119589.79497,550616.156856
4119589.55592,550615.609404
4119589.29841,550615.067534
4119589.039,550614.516212
4119588.76143,550613.95864
4119588.4838,550613.392197
4119588.18492,550612.827657
4119587.87951,550612.252509
4119587.57206,550611.676338
4119587.25566,550611.089426
4119586.93354,550610.503732
4119586.69009,550610.054639
4119586.28028,550609.307408
4119586.02042,550608.865808
4119585.75472,550608.438438
4119585.46911,550608.019321
4119585.0811,550607.483855
4119584.66943,550606.980768
4119584.24047,550606.523181
4119583.80586,550606.109988
4119583.35635,550605.74169
4119582.90709,550605.412576
4119582.45615,550605.112602
4119582.0054,550604.844123
4119581.54652,550604.608521
4119581.07977,550604.384499
4119580.61114,550604.155905
4119580.14619,550603.893722
4119579.69207,550603.588001
4119579.26619,550603.243811
4119578.88275,550602.853229
4119578.55616,550602.445745
4119578.14798,550601.693475
4119577.95935,550601.135367
4119577.86132,550600.578636
4119577.83162,550600.035984
4119577.86925,550599.499729
4119577.96838,550598.980849
4119578.11788,550598.475712
4119578.31813,550597.982987
4119578.5619,550597.503604
4119578.84268,550597.027695
4119579.15441,550596.532672
4119579.48542,550596.016092
4119579.81313,550595.441419
4119580.04514,550594.943327
4119580.25395,550594.399388
4119580.43037,550593.819563
4119580.55235,550593.226758
4119580.61461,550592.633425
4119580.61896,550592.06617
4119580.56369,550591.516723
4119580.45402,550590.990375
4119580.29689,550590.505273
4119580.08416,550590.030117
4119579.8197,550589.591797
4119579.43882,550589.10538
4119579.08296,550588.750121
4119578.38479,550588.233083
4119577.8426,550587.949036
4119577.27714,550587.7296
4119576.70396,550587.579858
4119576.10441,550587.443286
4119575.50887,550587.295896
4119575.02759,550587.147227
4119574.55281,550586.97205
4119574.08771,550586.745651
4119573.64896,550586.474438
4119573.16404,550586.089346
4119572.77871,550585.66166
4119572.46367,550585.20649
4119572.22322,550584.734606
4119572.04747,550584.25834
4119571.92087,550583.68374
4119571.8704,550582.917338
4119571.9235,550582.339143
4119572.05394,550581.769206
4119572.33538,550581.035556
4119572.56503,550580.573706
4119572.80078,550580.081803
4119572.9971,550579.55169
4119573.17325,550578.987246
4119573.32642,550578.38538
4119573.41915,550577.878515
4119573.478,550577.364461
4119573.49615,550576.847251
4119573.47326,550576.330879
4119573.40882,550575.824221
4119573.29561,550575.323475
4119573.16387,550574.818553
4119572.88804,550574.150806
4119572.60041,550573.671812
4119572.2845,550573.257311
4119571.93855,550572.890753
4119571.49816,550572.530383
4119571.0253,550572.243699
4119570.51474,550572.02201
4119569.8886,550571.860459
4119569.34734,550571.823053
4119568.80235,550571.871285
4119568.269,550572.010535
4119567.76964,550572.237564
4119567.30772,550572.540667
4119566.90152,550572.91471
4119566.56339,550573.354588
4119566.30105,550573.853158
4119566.11106,550574.390626
4119566.0139,550575.053077
4119566.01759,550575.634332
4119566.07183,550576.13706
4119566.1624,550576.654208
4119566.30824,550577.168213
4119566.50147,550577.690067
4119566.73022,550578.21703
4119567.01191,550578.751659
4119567.25237,550579.196631
4119567.50254,550579.65574
4119567.7684,550580.111059
4119568.02233,550580.550478
4119568.31377,550581.078099
4119568.56839,550581.569269
4119568.84674,550582.073161
4119569.13076,550582.534728
